DocumentID,Grammar_Errors,Sentences_Scored,Word_Sentence_Score
419223,0.08259648384047243,-17.721099533410886,-1.4283933429709776
1616247,0.14115503858639994,-15.30892433256792,-1.3741796856579291
2794620,0.09088302654682932,-24.833661440826386,-1.466908454102449
8122183,0.1617340670100954,-11.609528728261068,-1.4851997925628246
9930555,0.11421435063516963,-18.669021128066092,-1.3887264435743458
14308610,0.05370790811898598,-24.628489540267797,-1.422728198696542
14549805,0.07563695872214656,-11.647852099916424,-1.2814021818156054
14569235,0.13000013338077424,-11.386192588362125,-1.4245004259368197
14911504,0.16619379033929774,-26.562266840820737,-1.467906584894272
15332849,0.12295825033167594,-14.027322492327716,-1.6596920167382823
16107975,0.15959680610991017,-14.55522872263162,-1.3448963192190964
18808083,0.22780582103036545,-17.32348564424088,-1.5255833670025436
18999664,0.10497665760423673,-18.05761002691003,-1.4493278301674313
20761861,0.025395012287051814,-19.061339811513783,-1.598360834145134
22935468,0.300874107646023,-10.999998252185705,-1.3062160870220212
25864234,0.37084220085116165,-11.298512316845835,-1.9359655365212576
27273333,0.3535053290943764,-12.002973967903081,-1.5427574893618416
27503526,0.08026315789473684,-34.34968061181381,-1.5777870720441831
27937908,0.09800698859317414,-15.518606843539843,-1.3765506139393253
28742711,0.1567172725590587,-22.36187806361049,-1.4982991607814018
28965297,0.04980549517781327,-19.487566559153493,-1.444705743516543
30059044,0.24947749360062468,-18.327221187091148,-1.5417199068662184
31546122,0.08452470488431096,-12.230622813135643,-1.5246769469166046
33902739,0.039377066234949146,-15.482850755502568,-1.6010626712736415
34927276,0.07080166008779284,-12.839782120990941,-1.3539625481832955
36951048,0.14648316512997817,-12.795611533842607,-1.664232581262827
44664796,0.18176978656514273,-21.41885256367172,-1.4860368182871213
44736472,0.11006193187324535,-16.046944021387258,-1.5135845079281314
45875635,0.21852311160953045,-17.55917843872537,-1.2768789870373496
52982300,0.2959117433024411,-13.423241916991316,-1.687102089641885
54755900,0.10877302520880883,-17.319022799194055,-1.5586928709150403
57757759,0.24758766564456072,-20.19886091889546,-1.4052559839896457
58299052,0.1515661329134555,-16.484012962757237,-1.5765961154553059
59321809,0.11326798865881255,-17.81067637240455,-1.4449112161079694
61166675,0.09043595104462375,-18.14951588724847,-1.6161272175331334
66454920,0.06122156292059343,-16.059780742938067,-1.4801337432954154
68444308,0.0718593996000406,-13.776126071415455,-1.2986048465256936
70189792,0.1028616519099375,-19.48476334040331,-1.3729078069155107
70931232,0.12740401450268332,-18.062531542208337,-1.3795504694380065
71009956,0.13109653942197766,-16.610048221787963,-1.492823815666825
71687752,0.10792684597654546,-18.008226300192064,-1.3165948467920954
72017265,0.04856897068985988,-20.54294058410273,-1.3398490505995984
74265446,0.13550589600600496,-13.514377070905214,-1.3333697369788968
75374500,0.10930048649317776,-17.58509966452961,-1.393326240571923
76428052,0.07987003506557294,-2.3823194504494003,-1.1783950701822175
77366057,0.23076172410222748,-22.97966637188619,-1.3902536570462596
78358486,0.1051760583137813,-8.367540009813153,-1.295309455359253
79755422,0.11595751767785772,-21.821150781592312,-1.3714861682507293
80920360,0.09756692917788756,-26.516777920603765,-1.2727697362727084
84229747,0.22834146389262847,-26.542916071066443,-1.5666333560737074
85918014,0.13164074313599958,-30.636386355024907,-1.4607736535759708
86940561,0.015648566396471185,-18.73402555640145,-1.6332583293395844
87135857,0.15926249973722037,-19.027300155486934,-1.4399823486862977
90571315,0.05339531237991557,-18.565653878972014,-1.5629888531896232
91361074,0.08730778346023182,-24.76480759146569,-1.4184133856462842
95148742,0.1588069262334478,-25.18073338324772,-1.424083770496591
95754219,0.1436965733573402,-15.86431750674149,-1.4452682302185296
97732062,0.08151581981561036,-18.84789160680157,-1.4949535041967024
98231470,0.11835746447625574,-21.53640111164234,-1.3465136286240837
99446425,0.1007825605138277,-22.60062344141337,-1.4428892848274955
100863451,0.08893185091043332,-13.474842630946675,-1.5136586392915885
101570912,0.0953299908093781,-10.861972044763014,-1.3907721124109411
102597798,0.04412493605727309,-16.129823062757396,-1.3944880371453312
103360861,0.097512359357102,-11.652125132937048,-1.6304441472821443
105379338,0.34291545941899015,-22.574543780723463,-1.3593487816199057
105477927,0.09271514894706935,-11.02081420658308,-1.5865421984015409
107034512,0.11860516794635621,-19.256132982407877,-1.497563389750696
109434204,0.13089639886670773,-19.76512924357589,-1.4757556690367604
112124868,0.20017902425371123,-17.58109554150362,-1.437816369495114
112519364,0.08956575345016593,-12.709671690718256,-1.5459360151014692
114579938,0.12903750962739077,-19.099111652343296,-1.6263381159111425
115623390,0.18727323229517515,-17.80200895145303,-1.368519894766841
117786961,0.1987035615787885,-18.57676154097997,-1.425765316048443
117789302,0.13951729020872497,-19.33470306973427,-1.4975720973560422
118433368,0.16333023661328974,-19.041340029168026,-1.4522415996501739
119469000,0.29428465637311485,-23.235970063617337,-1.4828045912211891
119894042,0.11704804595569288,-14.922016338112655,-1.3289378532374152
121439658,0.0,-23.822492333440806,-1.4779048112347346
124084444,0.08451350732176853,-18.95802278994471,-1.321508304105147
124649352,0.1508991688560295,-20.613144143717516,-1.3799013943720053
126023501,0.23596556307302974,-30.962116348884372,-1.5958212190020555
128033608,0.0,-7.974656400503392,-2.1172722125925403
128976815,0.08279773515534422,-16.08376469165232,-1.4773708026372718
129228272,0.09537126033595882,-22.298189418341988,-1.5740629416905618
134624161,0.10759662883857424,-14.342181785038996,-1.613706135114049
134903317,0.09395871883318722,-23.908507429844846,-1.4514723384006654
137768382,0.16861344471299172,-18.63598740139435,-1.3025275204960916
137892407,0.22843693670610185,-18.626682753699356,-1.5107957140189845
139258588,0.03448893709579859,-18.052054056255024,-1.3552409562951053
139573712,0.1335873075186003,-16.698531126625074,-1.3463902636558365
145331168,0.29906080118997913,-18.208057496645544,-1.3432882912768664
147730904,0.09419843612571902,-19.03786901427142,-1.4046229250820124
149451473,0.08508207665854942,-21.044229701199047,-1.3896835861655317
149794741,0.10163883507133054,-14.252689028954507,-1.433990349879678
150051222,0.29075734258281466,-25.127566112822965,-1.8160111227591806
153526280,0.1479509824233967,-25.06562750942419,-1.4251283652876303
154116897,0.05356496005893357,-19.21219506336049,-1.3394666208942667
155384546,0.16539388262623844,-18.78343013995648,-1.4169534397286498
158210254,0.20607817152781693,-13.577849714928862,-1.5730679586835186
159105748,0.1222731171876933,-17.21400700309217,-1.389447329020904
161092433,0.15705874481759763,-11.771884196288003,-1.3670722147670669
163926277,0.16120861730295588,-21.818259956644148,-1.4203374571320886
164335692,0.13341227869513314,-19.24329206638726,-1.4649873565147584
165209145,0.12741814290982906,-14.98561032185835,-1.4236140078122763
165809739,0.12872989535339485,-24.29721208713267,-1.49076751626434
166046482,0.08758441486875795,-14.164070957527152,-1.2663170383485463
166718771,0.08168982514225986,-19.45044824683287,-1.3661876402414879
167299722,0.08765781594038549,-13.286392015301296,-1.5259615750240918
167987557,0.08659930833828364,-19.477674926653354,-1.408013718167747
168066698,0.10087863184576049,-20.224981592637228,-1.3969885402727618
169161646,0.11079189610051499,-14.900332623004326,-1.4520920511782724
169740286,0.17195780864693452,-19.07868649175932,-1.3923102326574721
171596606,0.1014614528749733,-25.883551658229184,-1.5361784470649391
173546502,0.21498152913609977,-8.484945091211664,-1.7726140734224145
174288126,0.08922051413352432,-15.165791247282321,-1.5195990050498784
177079682,0.19516009918721317,-18.319514620938598,-1.5245724043743696
180099235,0.1492415798983779,-20.642768320196083,-1.5027479138464765
182072441,0.18989745224413332,-18.162738853485816,-1.4493990000246098
183975487,0.10765783183142513,-17.171867075785073,-1.4871021358650083
184094720,0.20695127911066027,-35.1734630315115,-1.495942260362104
184403383,0.06578309179087619,-19.777801414351792,-1.4704715052742408
187022023,0.1054087692863317,-33.82711944188249,-1.6805595572030831
187686431,0.11364227425942847,-12.31868594676205,-1.4027702486244724
188064977,0.17786766904082968,-20.44686183752469,-1.4167297304204989
190344422,0.1268423966658872,-16.175726421198927,-1.4303033122670912
191201477,0.0428778638684726,-15.861244919422866,-1.5633757176710674
194669983,0.08557767117678153,-14.364872093787394,-1.3426805026371007
195871622,0.0,-10.834936572308818,-1.3127742644936073
197179015,0.08761704434442849,-16.523546587301176,-1.384724338710075
198968217,0.1997719575304825,-23.447849608438716,-1.404732244510121
200308860,0.20341610252441794,-13.33106595592524,-1.511182845148111
201209666,0.10221695576922223,-17.22466262179004,-1.368715914191341
202071222,0.2518587615674683,-16.85805094964523,-1.6165565520797185
202228752,0.05977392478640113,-20.86765627388506,-1.3603043784398865
206316107,0.03165995290866693,-14.307608216235327,-1.3936759855607883
210458363,0.5476183777505057,-37.013775555851105,-1.401382438214502
211720927,0.11344148511011734,-19.232441356143603,-1.4249615476353277
221301713,0.14620933258353586,-16.33272728732015,-1.2699970127801714
221700009,0.12541523872941263,-20.266802917780563,-1.4876159544214889
222010673,0.165079392989148,-18.551580609891722,-1.4203821299975383
223766346,0.1073939625506307,-24.512527039201828,-1.4427520534537304
225197978,0.16583765261314165,-16.079782179737048,-1.3792942267729926
225877652,0.19769303890950504,-21.437732980139465,-1.4579650173999428
226135664,0.22940770402536867,-19.885055630237467,-1.5929277774662634
231015003,0.1522930923364825,-20.22044385141904,-1.458976533776169
231178059,0.1398756290443131,-11.51201860692993,-1.5022820563136812
237122921,0.20995926484328042,-18.46954822960477,-1.5354118379123105
238331131,0.21176124259192328,-21.119987103847595,-1.441072457204272
238644841,0.1842440775241238,-15.248588843094932,-1.5652872028380485
242054124,0.096343705765636,-16.01899412673634,-1.4267627733333967
243864904,0.08613343867743117,-18.525809425143407,-1.411082432827522
244220358,0.06710967085473203,-15.958585111762908,-1.4609569659786494
249271167,0.2135994177047553,-11.483642786835208,-1.4847801678454775
252211778,0.10088585861441215,-14.67350676599833,-1.532823346781074
252823963,0.15999606213247858,-19.791229812782813,-1.4701119675164982
255478760,0.15244357802231256,-16.35823318821661,-1.4185233973762594
255620824,0.0686216450649323,-13.734886184123393,-1.3683989564597814
255838839,0.17046666408511804,-17.843558521501464,-1.4474153298758052
256828535,0.13951810341980714,-16.200976427651533,-1.2808469009024985
258003957,0.13641639413276085,-12.824577655073778,-1.5322291228688343
259934821,0.14886249137507837,-16.76555734355536,-1.3885323788253812
260399661,0.19051705649102027,-22.410209139855038,-1.4709799437713604
262027664,0.3221847399925656,-18.482374152050703,-1.5809190095793095
264486068,0.04659114999944189,-7.876174760767035,-1.5536829160203127
265421534,0.3037422241234279,-17.396057008384577,-1.414717962435025
265503503,0.16049095359415083,-18.43457496577249,-1.3607157204877343
268680184,0.10150287124756815,-18.8360369071838,-1.3431873114336612
270751638,0.11872062771269601,-15.31821368415974,-1.4128067206690094
270935480,0.03631014298397015,-18.195611568089813,-1.4472909370710565
272273540,0.14639187967701794,-19.087627678384145,-1.5342961654409693
276031420,0.18291460022898412,-15.496323163151008,-1.5030424656932726
276194487,0.1508428586848208,-13.96047993252548,-1.5483374037270516
276293969,0.031312232636266805,-8.866281874108768,-1.3510618224638118
276732915,0.06512250078653635,-15.396524715010504,-1.261487224008363
278588898,0.15520217644745135,-14.104615781583274,-1.4326130638871186
282637039,0.12413178270788999,-19.58116671875258,-1.4680161664764777
283822315,0.10387107097075245,-13.019750788136019,-1.3603757746328253
286005984,0.14500833438719557,-19.226475202608768,-1.417937125362875
287682356,0.09549207421083555,-10.915393581193996,-1.7104683220967074
289160211,0.12791924131987048,-11.011220477453723,-1.6042291858058568
289889895,0.10198048525364843,-19.49662921300841,-1.5044092490873666
294633581,0.08601690153607926,-14.382082194068964,-1.4313570168408438
296071933,0.10222183621099801,-22.917367020918345,-1.4168773641810724
296139704,0.11822976328837792,-12.112290589631783,-1.6393889307456064
296599506,0.13683913333639297,-18.344191706569095,-1.6200464960905543
299292311,0.19913693309997713,-14.069573052698056,-1.4399470551227378
301256031,0.1058634866729371,-24.351769143004745,-1.417760451404526
305078254,0.19486026223843306,-14.897702324224237,-1.5107787794775465
307242449,0.1672217300130124,-21.87501583636462,-1.59537005474272
310781283,0.06182584139439394,-14.033316239933942,-1.322139665362132
313308059,0.10912895120531049,-18.63402618094169,-1.38251645775189
313647431,0.208020115833829,-26.29363554871376,-1.5764803082110022
314045355,0.055755913191072516,-20.381852510731953,-1.3905528287486544
318244564,0.22556815549329612,-11.703510766617676,-1.4468916089246728
320838271,0.0850212302712263,-14.690643860721913,-1.4250988162163385
321944453,0.05604982208597638,-15.334517246447014,-1.355137090896442
322889834,0.15386614688799316,-20.689606386664455,-1.5013389450453722
326193807,0.13238730970556742,-14.138721835868221,-1.4332902460421064
335339823,0.09590542030826368,-22.003905356105363,-1.5314987614134372
335390912,0.13065549030936519,-20.523109133750328,-1.4814492111734885
337004493,0.1002227832059266,-21.141117442513004,-1.3670951455889073
337318731,0.08104717812804652,-12.494181484403441,-1.3584760171534833
338653941,0.11657271916429028,-18.330038973872654,-1.5613423576194707
339078677,0.09770040555584256,-20.569181735074512,-1.4087576319724944
339508629,0.14240135006809845,-19.537709945208857,-1.3642550196400438
341785614,0.13910250336052213,-21.074140135596743,-1.452466164580956
343333402,0.13500093122384654,-15.17711414959869,-1.3345623122375176
343934672,0.22504089356558388,-20.328115640739096,-1.4199424287141558
345050730,0.034692979691062165,-18.357083760228626,-1.4335497111328352
346927392,0.07875368545040663,-18.996846581666674,-1.5276373255047937
351079663,0.15329423782697105,-14.18523469809535,-1.51865139060049
351784069,0.08523995994373433,-15.594568380161185,-1.4287959759522446
354664254,0.20370099002914338,-16.604148311863483,-1.3513189683329074
355845728,0.13233737394844078,-13.61594822306374,-1.4630053717343157
356819195,0.16403036835397322,-13.830834116915604,-1.3539391047045921
357814239,0.14280322841069867,-16.707091402049933,-1.4214892751763002
362964881,0.165977380314034,-18.76802925728362,-1.4571488151437868
363779792,0.08865456092844176,-11.619470159003306,-1.4561382398611336
365465251,0.22821211385493384,-15.087431049344877,-1.590181779140674
366855254,0.12026386889892568,-20.754454719102885,-1.4708445478543495
369822912,0.1785852843081978,-18.591924807619396,-1.351620015685421
370017977,0.23728353204732539,-15.331322325895346,-1.4095538903404132
371226425,0.05848487312968688,-13.810610269798342,-1.4097296860300716
373067141,0.08779574386348954,-15.20808403352057,-1.3359845297131356
375654986,0.1340280821319643,-20.778702491267723,-1.4017267773193818
376546922,0.11794075571004146,-17.535248323003643,-1.4169658098599034
378823341,0.198519730326782,-22.18141289871228,-1.5097719173600126
378943771,0.04586121734909778,-16.627952618395017,-1.6071967132552876
380266031,0.3065455894985164,-15.63680576236991,-1.6788593802364138
380581744,0.16915625918147686,-15.09622745613425,-1.2750715341629575
381193679,0.13569111173904508,-15.83222783882608,-1.4417170906949426
381221868,0.09433516513734017,-18.27105414671819,-1.4595786031950564
382138194,0.17833743627851822,-25.791044125547074,-1.5020372111476428
382640204,0.03169769523042852,-8.833295681994946,-1.4684216065697226
383051639,0.12703521225173003,-10.654630293976886,-1.7269189041493838
384664790,0.23017944508351526,-15.18627293475977,-1.4347394406598286
384698679,0.0523576694013167,-11.324586938724389,-1.4019263839349976
386952646,0.10738507815815374,-18.462818439334693,-1.3121096381959896
389140602,0.15146077947225012,-14.466458318263385,-1.3732920079345543
390020723,0.2005490740451631,-16.746446359646583,-1.3979914099697894
392986386,0.2666463676049369,-25.42473747907774,-1.4523691377551269
393889471,0.08926692517855268,-15.628946345765836,-1.4905670324254878
394784497,0.04744042479148877,-13.382609485381886,-1.322016757054472
396779629,0.10634401420401166,-12.942589723205268,-1.5566323115429723
400679277,0.12907091360646125,-23.015402094005758,-1.489958858179162
406280996,0.13937307668042798,-19.85618077032114,-1.293915617260051
407126369,0.10418115338930509,-19.366031835622906,-1.364803957107227
407837634,0.10171954099350422,-19.93978365413603,-1.511907826770182
410111411,0.2003654141393072,-16.638429944124717,-1.4432975735122942
410228521,0.11450004259155938,-17.5059862856692,-1.3813046143703023
416978504,0.07834621779768365,-14.712428749636015,-1.404370189240859
419163075,0.13323639194786596,-16.951331859035026,-1.5280294402505303
421835110,0.21034286685283976,-13.83177986792776,-1.4732393195992788
423027166,0.17236564707637425,-20.015729011508842,-1.4242959788885965
429907361,0.06851973147703261,-15.513656351197415,-1.4015236063495788
430801199,0.14859596217582655,-21.480985430587896,-1.4595310177024614
432204652,0.25378683155617177,-27.127302889269103,-1.6514832111099635
434016760,0.20649252884842165,-29.225614734788998,-1.5631940369835962
434594115,0.12156902288786531,-13.733734052370561,-1.4110321912313495
434638852,0.03190780773931262,-18.842635307302572,-1.5296291300211864
435040511,0.05460686355154317,-10.331993712156173,-1.2479638117369791
438866981,0.1632728880437939,-17.004477956502555,-1.3908178478588482
445239544,0.10974341204071772,-19.022970441405405,-1.4863219374406313
447410320,0.11335250044052989,-13.272838211952447,-1.6092442490523757
448582105,0.12740240547174755,-17.6623793575961,-1.379040527771578
450244515,0.13848837857919347,-18.194754751864046,-1.3370515585103862
450816164,0.1054087692863317,-24.373600130084423,-1.487461888318672
451046010,0.12448946660279153,-17.875760812663096,-1.3859899108176978
451825847,0.0,-8.81028339114748,-1.4472467840690553
458314782,0.18029994495902554,-24.489589181192226,-1.4767915170302413
461966485,0.08079236218643529,-19.19251462868193,-1.3293847356593287
462172009,0.2622032647831909,-14.080945088598625,-1.4225627025998284
463302366,0.0598629847410834,-13.875715679963857,-1.3212801806988992
463587430,0.2613948663601333,-15.174378754349373,-1.3199176594508877
467004469,0.32291256115979916,-17.72258025594904,-1.3069214180076116
468155319,0.1707820821687953,-17.5751015070057,-1.2807945750103653
468652105,0.11695920016251156,-14.42782726955721,-1.4524346459836195
468775379,0.06131812826111346,-11.17662292711756,-1.5596227628848003
470556307,0.0767802018809133,-15.24846667791252,-1.2500097945599875
470861449,0.0,-19.28772888183594,-1.4382975220680236
471091494,0.16235224547890661,-17.899047207993984,-1.2975367012170396
471696547,0.13995252109762035,-19.609122906818577,-1.2600148372316688
474040495,0.2805287356064382,-20.993480093098515,-1.5878293181370684
477561389,0.09142126037789491,-13.067166900678,-1.3652190609873927
477874835,0.14822789245328705,-10.878957496764386,-1.3482855178756414
478690953,0.06366288366818296,-9.875211595228372,-1.283921894801464
479556763,0.09036665794521166,-22.364223968106472,-1.4062347415227068
480311393,0.05691540327948077,-19.399929792956716,-1.5295069917082953
481259695,0.1423138111807671,-9.80173514979853,-1.5547854150166112
484856691,0.17583326577412287,-30.107118468512233,-1.2974360584669282
487201579,0.03016162159814198,-7.865890858106569,-1.6423174724257734
492048654,0.1491482004473115,-16.658336829716575,-1.3961354758672755
493168001,0.06889864528564463,-13.449471853190365,-1.3604421013554342
496108923,0.2119167645343071,-16.22201443709928,-1.5389757669464978
497020303,0.09885932743656191,-19.052331703728427,-1.4793043844314673
498494899,0.10019489930300196,-19.871519484238043,-1.4501357555594325
499658259,0.1969958552659181,-17.077980518286616,-1.4543084117225686
504057403,0.16825001119166014,-20.383434293745584,-1.427158301756936
505644154,0.059096086823131076,-16.884474853828976,-1.31446552090382
511141441,0.11958950937712232,-15.92518138403739,-1.3779907212147076
513469367,0.15873476640165396,-17.217319941058363,-1.5030890148178973
513805344,0.14957212055186833,-19.448857848478394,-1.4870250089606878
520894778,0.07172628402046238,-11.434639968780633,-1.3273099812482407
522455806,0.038484351514915346,-17.666681529401373,-1.3569924932417006
523178634,0.12663796638772687,-26.121472578808657,-1.4367102652874637
525448750,0.11837559365290021,-16.698160569113462,-1.5294018464052135
526646207,0.10205296441944108,-19.298681780111636,-1.4703976648259638
527073578,0.055789229593043194,-13.643485012533684,-1.407233653745237
528492071,0.014722470090880426,-26.002099256278413,-1.4061517005613917
529094366,0.1944480919775564,-15.228730120695374,-1.4447106903719447
529824572,0.21609636458911516,-24.26876561036972,-1.5125655957577204
530448320,0.16634826694675048,-10.421010769167022,-1.291661036185564
531544841,0.2398102482058081,-19.633889817618734,-1.558283722767906
533161348,0.06627559559708014,-15.626531298983881,-1.415558442595034
535120941,0.1116697122336234,-25.163211550703494,-1.4970536436364
538855900,0.14368625984163563,-12.162084668262494,-1.4898316280102257
539808167,0.06352790825673857,-17.594946035352976,-1.2661005019848812
539918014,0.1847155935618301,-16.403929094034854,-1.3533909918583313
540002064,0.08346505449605694,-16.212577942246725,-1.355973887692928
544044099,0.11226831074580805,-16.222906195777604,-1.3139003079867433
545150526,0.20732702154862734,-19.752361510037527,-1.5626373750310076
545517684,0.12215849903060753,-25.98269948166176,-1.4295416479723193
546491813,0.10036506016505486,-21.048549240565684,-1.3994646430531053
549703811,0.19871527712045686,-10.872183045225563,-1.3733122241215807
550214872,0.09911116787446769,-18.108365254980924,-1.4231166832583635
552422824,0.12928255600138933,-17.312893557089435,-1.355884264111014
552423869,0.04374090480698815,-20.94696417321544,-1.3740482446083255
552461553,0.05332355416497421,-22.794218024554237,-1.2784036206089429
552551679,0.15810145506131507,-21.10339939144417,-1.396869694257899
552938504,0.17092296717930439,-18.709397411969455,-1.4315090559859953
557370684,0.1082808161594455,-10.889890719555268,-1.3999996257777012
557651527,0.210878917192905,-18.301587131924453,-1.6091675703140933
557928007,0.06904368696844584,-24.71921350632257,-1.463350148829182
560373039,0.14350204548555595,-19.84931292682397,-1.6090184085980435
561829338,0.05905055582941003,-17.76552076062401,-1.4856055985639716
